,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
2113160,3.0,24.3,291651,21,23,tcp,1540,-------,4,8863,16091,24780100,Switch1,Router,28.009283,28.009283,28.019406,0.0,328.240918,505490.0,1540.0,0.236321,0.0,27.999159999999996,28.029529999999998,1.0,50.02192,Smurf
2113170,3.0,24.3,403200,3,21,tcp,1540,-------,4,11682,16091,24780100,clien-3,Switch1,36.554693,36.554693,36.564816,0.0,328.240918,505490.0,1540.0,0.236321,0.001477,36.554693,36.586539,1.0,50.02192,Smurf
2113459,17.0,24.19,17,17,22,ping,65535,-------,0,-1,210,13762400,client-17,switch2,0.0,0.0,0.015243000000000001,0.0,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,0.0,0.12437000000000001,0.0,9.124369999999999,Smurf
2113469,9.0,24.9,124311,23,24,tcp,1540,-------,10,3878,16085,24770900,Router,server1,12.942186,12.942186,12.952309,0.0,328.06386200000003,505218.0,1540.0,0.23623400000000003,0.0,12.921939,12.952309,1.0,50.030088,Smurf
2113538,7.0,24.7,19352,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,19.061942000000002,19.093398999999998,19.108642,0.031457,23.055028,1510920.0,65535.2,0.131248,0.108642,19.0,19.108642,0.0,9.108642,Smurf
2113623,20.0,25.0,76411,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,72.46622099999999,72.46622099999999,72.476224,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.435581,72.50686400000001,1.201267,75.999728,Smurf
2113633,1.0,24.1,48746,21,23,tcp,1540,-------,2,1524,16091,24780100,Switch1,Router,5.810274,5.810274,5.820397,0.0,328.29785499999997,505578.0,1540.0,0.236321,0.0,5.80015,5.83052,1.0,50.013418,Smurf
2113749,2.0,24.16,5358,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,6.035728,6.040971,6.056214,0.005243,23.188498000000003,1519660.0,65535.2,0.131248,0.056214,6.0,6.056214,0.0,9.056214,Smurf
2113991,9.1,24.29,544689,21,23,cbr,1000,-------,30,2801,6250,6250000,Switch1,Router,47.418079999999996,47.418726,47.428806,0.000646,124.940828,124941.0,1000.0,0.059605,0.00141,47.408,47.43965,25.0,75.02368,Smurf
2114184,4.0,24.4,404015,23,24,tcp,1540,-------,5,11695,16091,24780100,Router,server1,36.637989000000005,36.639258,36.649381,0.001269,328.217832,505455.0,1540.0,0.236321,0.0016010000000000002,36.617411,36.649381,1.0,50.025368,Smurf
2114199,9.0,24.1,25769,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,25.015242999999998,25.057185,25.072428,0.041942,23.00207,1507450.0,65535.2,0.131248,0.129613,25.0,25.129613,0.0,9.129613,Smurf
2114227,12.0,24.12,265002,22,23,tcp,1540,-------,13,8197,16103,24798600,Switch2,Router,25.962203,25.96288,25.973003,0.000677,328.491489,505876.0,1540.0,0.236498,0.0016,25.952008,25.983978,1.0,50.021057,Smurf
2114232,4.0,24.4,342935,23,24,tcp,1540,-------,5,10162,16091,24780100,Router,server1,31.951789,31.952173,31.962296999999996,0.000384,328.217832,505455.0,1540.0,0.236321,0.000384,31.931541999999997,31.962296999999996,1.0,50.025368,Smurf
2114456,19.0,24.21,44030,19,22,ping,65535,-------,0,-1,210,13762400,client-19,switch2,42.0,42.0,42.015243,0.0,22.967447,1505180.0,65535.2,0.131248,0.140594,42.0,42.140594,0.0,9.143376,Smurf
2114523,4.0,24.4,550102,4,21,tcp,1540,-------,5,15372,16091,24780100,clien-4,Switch1,47.823926,47.823926,47.83405,0.0,328.217832,505455.0,1540.0,0.236321,8e-05,47.823926,47.854376,1.0,50.025368,Smurf
2114929,12.0,24.12,214102,12,22,tcp,1540,-------,13,6688,16103,24798600,clien-12,Switch2,21.373182,21.373182,21.383306,0.0,328.491489,505876.0,1540.0,0.236498,0.0,21.373182,21.403551999999998,1.0,50.021057,Smurf
2114973,13.0,24.14,65278,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,62.015243000000005,62.030970999999994,62.046214,0.015728,23.121571,1515280.0,65535.2,0.131248,0.082428,62.0,62.082428,0.0,9.082428,Smurf
2115205,17.1,24.37,618760,23,24,cbr,1000,-------,38,5117,6250,6250000,Router,server1,65.95671999999999,65.95736,65.96744,0.00064,124.941427,124941.0,1000.0,0.059605,0.0012,65.936,65.96744,25.0,75.02344000000001,Smurf
2115255,2.0,24.16,27880,2,21,ping,65535,-------,0,-1,210,13762400,client-2,switch1,27.0,27.0,27.015242999999998,0.0,23.188498000000003,1519660.0,65535.2,0.131248,0.056214,27.0,27.056214,0.0,9.056214,Smurf
2115401,24.14,14.0,94395,23,22,ack,55,-------,15,2934,16103,885665,Router,Switch2,10.110322,10.110322,10.120325,0.0,328.43200099999996,18063.8,55.0,0.008445999999999999,0.0,10.100318,10.130328,1.030038,50.059974,Smurf
2115514,5.0,24.5,441379,5,21,tcp,1540,-------,6,12631,16091,24780100,clien-5,Switch1,39.483234,39.483234,39.493357,0.0,328.204637,505434.0,1540.0,0.236321,0.00038500000000000003,39.483234,39.513988,1.0,50.027339000000005,Smurf
2115518,10.0,24.1,532120,10,22,tcp,1540,-------,11,14931,16103,24798600,clien-10,Switch2,46.44427,46.44427,46.454394,0.0,328.561898,505985.0,1540.0,0.236498,0.000307,46.44427,46.474947,1.0,50.010552000000004,Smurf
2115552,24.11,11.0,216795,24,23,ack,55,-------,12,6759,16103,885665,server1,Router,21.624984,21.624984,21.634987,0.0,328.52294700000004,18068.8,55.0,0.008445999999999999,0.0,21.624984,21.654994,1.030019,50.046382,Smurf
2116136,10.0,24.11,17170,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,17.030486,17.035728,17.050971,0.005242,23.201929999999997,1520540.0,65535.2,0.131248,0.050970999999999995,17.0,17.050971,0.0,9.050971,Smurf
2116537,0.1,24.2,288534,23,24,cbr,1000,-------,21,345,6250,6250000,Router,server1,27.780186999999998,27.780309999999997,27.790390000000002,0.000123,124.944425,124944.0,1000.0,0.059605,0.00015,27.76,27.790390000000002,25.0,75.02224,Smurf
2116599,24.3,3.0,387685,23,21,ack,55,-------,4,11271,16091,885005,Router,Switch1,35.375696000000005,35.375696000000005,35.385699,0.0,328.24105099999997,18053.3,55.0,0.008440000000000001,0.0,35.365693,35.395702,1.030029,50.051929,Smurf
2116608,24.12,12.0,544589,22,12,ack,55,-------,13,15231,16103,885665,Switch2,clien-12,47.420081,47.420081,47.430085,0.0,328.491596,18067.0,55.0,0.008445999999999999,0.0,47.400075,47.430085,1.030026,50.051066999999996,Smurf
2116640,20.0,25.0,58369,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,55.508672,55.508672,55.539312,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,55.468029,55.539312,1.201267,75.999728,Smurf
2116820,24.15,15.0,175205,24,23,ack,55,-------,16,5452,16092,885060,server1,Router,17.710764,17.710764,17.720767000000002,0.0,328.20604199999997,18051.3,55.0,0.008440999999999999,0.0,17.710764,17.740773,1.030045,50.060221000000006,Smurf
2117130,2.0,24.16,37565,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,36.015243,36.020486,36.035728000000006,0.005243,23.188498000000003,1519660.0,65535.2,0.131248,0.056214,36.0,36.056214000000004,0.0,9.056214,Smurf
2117712,15.0,24.17,31130,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,30.015242999999998,30.041457,30.0567,0.026213999999999998,23.068307,1511790.0,65535.2,0.131248,0.103399,30.0,30.103399,0.0,9.103399000000001,Smurf
2117850,7.1,24.27,474899,21,23,cbr,1000,-------,28,2132,6250,6250000,Switch1,Router,42.06608,42.06664,42.07672,0.00056,124.941627,124942.0,1000.0,0.059605,0.001235,42.056000000000004,42.087475,25.0,75.02336,Smurf
2118230,15.0,24.15,36429,15,22,tcp,1540,-------,16,1133,16092,24781700,clien-15,Switch2,4.638285,4.638285,4.648408,0.0,328.205808,505437.0,1540.0,0.236337,0.0,4.638285,4.668654,1.0,50.030211,Smurf
2118388,15.0,24.15,240334,22,23,tcp,1540,-------,16,7495,16092,24781700,Switch2,Router,23.850102,23.850102,23.860226,0.0,328.205808,505437.0,1540.0,0.236337,0.0,23.839979,23.870348999999997,1.0,50.030211,Smurf
2118573,13.0,24.14,63204,13,22,ping,65535,-------,0,-1,210,13762400,client-13,switch2,60.0,60.0,60.015243000000005,0.0,23.121571,1515280.0,65535.2,0.131248,0.082428,60.0,60.082428,0.0,9.082428,Smurf
2118772,3.0,24.3,50430,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,48.040971,48.051457,48.0667,0.010486,23.16168,1517910.0,65535.2,0.131248,0.0667,48.0,48.0667,0.0,9.0667,Smurf
2118896,24.14,14.0,530853,22,14,ack,55,-------,15,14883,16103,885665,Switch2,clien-14,46.36656,46.36656,46.376563,0.0,328.43200099999996,18063.8,55.0,0.008445999999999999,0.0,46.346554,46.376563,1.030038,50.059974,Smurf
2119260,12.0,24.13,50439,12,22,ping,65535,-------,0,-1,210,13762400,client-12,switch2,48.0,48.0,48.015243,0.0,23.148296,1517030.0,65535.2,0.131248,0.07194199999999999,48.0,48.071942,0.0,9.071942,Smurf
2119530,15.0,24.17,42935,15,22,ping,65535,-------,0,-1,210,13762400,client-15,switch2,41.0,41.0,41.015243,0.0,23.068307,1511790.0,65535.2,0.131248,0.103399,41.0,41.103398999999996,0.0,9.103399000000001,Smurf
2119619,24.11,11.0,289450,23,22,ack,55,-------,12,8806,16103,885665,Router,Switch2,27.839184000000003,27.839184000000003,27.849187,0.0,328.52294700000004,18068.8,55.0,0.008445999999999999,0.0,27.829181,27.85919,1.030019,50.046382,Smurf
2119634,13.0,24.14,16081,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,16.046214000000003,16.067185000000002,16.082428,0.020971,23.121571,1515280.0,65535.2,0.131248,0.082428,16.0,16.082428,0.0,9.082428,Smurf
2119735,24.2,2.0,125086,24,23,ack,55,-------,3,3894,16091,885005,server1,Router,12.992237,12.992237,13.002239999999999,0.0,328.26412,18054.5,55.0,0.008440000000000001,0.0,12.992237,13.022246,1.030022,50.048477,Smurf
2119889,17.0,24.19,69636,17,22,ping,65535,-------,0,-1,210,13762400,client-17,switch2,66.0,66.0,66.015243,0.0,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,66.0,66.12437,0.0,9.124369999999999,Smurf
2120000,11.0,24.11,50390,23,24,tcp,1540,-------,12,1571,16103,24798600,Router,server1,5.974069999999999,5.974069999999999,5.984193,0.0,328.522879,505925.0,1540.0,0.236498,0.0,5.953823000000001,5.984193,1.0,50.016373,Smurf
2120139,12.0,24.12,377204,12,22,tcp,1540,-------,13,11024,16103,24798600,clien-12,Switch2,34.560899,34.560899,34.571022,0.0,328.491489,505876.0,1540.0,0.236498,0.0016010000000000002,34.560899,34.592869,1.0,50.021057,Smurf
2120321,12.0,24.12,78624,22,23,tcp,1540,-------,13,2452,16103,24798600,Switch2,Router,8.624195,8.624195,8.634317999999999,0.0,328.491489,505876.0,1540.0,0.236498,0.0,8.614072,8.644442,1.0,50.021057,Smurf
2120368,24.13,13.0,420943,24,23,ack,55,-------,14,12119,16103,885665,server1,Router,37.917798,37.917798,37.927802,0.0,328.46027799999996,18065.3,55.0,0.008445999999999999,0.0,37.917798,37.947808,1.030032,50.055747,Smurf
2120388,24.5,5.0,103393,21,5,ack,55,-------,6,3211,16091,885005,Switch1,clien-5,10.967851,10.967851,10.977853999999999,0.0,328.20485099999996,18051.3,55.0,0.008440000000000001,0.0,10.947845,10.977853999999999,1.030042,50.057349,Smurf
2120488,9.0,24.9,107019,21,23,tcp,1540,-------,10,3341,16085,24770900,Switch1,Router,11.302439999999999,11.302439999999999,11.312563,0.0,328.06386200000003,505218.0,1540.0,0.23623400000000003,0.0,11.292317,11.322686000000001,1.0,50.030088,Smurf
2120707,6.1,24.26,611758,6,21,cbr,1000,-------,27,4769,6250,6250000,clien-6,Switch1,63.152,63.152,63.16208,0.0,124.942027,124942.0,1000.0,0.059605,0.0009599999999999999,63.152,63.1832,25.0,75.0232,Smurf
2121253,20.0,25.0,60298,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.341997,57.341997,57.352,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.311356999999994,57.38264,1.201267,75.999728,Smurf
2121259,0.1,24.2,584570,23,24,cbr,1000,-------,21,3419,6250,6250000,Router,server1,52.37216,52.37216,52.38224,0.0,124.944425,124944.0,1000.0,0.059605,0.0,52.352,52.38224,25.0,75.02224,Smurf
2121330,24.6,6.0,215662,24,23,ack,55,-------,7,6717,16091,885005,server1,Router,21.518517000000003,21.518517000000003,21.52852,0.0,328.19309,18050.6,55.0,0.008440000000000001,0.0,21.518517000000003,21.548526000000003,1.0300479999999999,50.059112,Smurf
2121350,16.0,24.18,11820,16,22,ping,65535,-------,0,-1,210,13762400,client-16,switch2,12.0,12.0,12.015243,0.0,23.041764999999998,1510050.0,65535.2,0.131248,0.11388499999999999,12.0,12.113885,0.0,9.113885,Smurf
2122532,8.0,24.9,50435,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,48.015243,48.051942,48.067184999999995,0.036699,23.028518,1509180.0,65535.2,0.131248,0.119128,48.0,48.119128,0.0,9.119128,Smurf
2122695,14.0,24.15,51533,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,49.015243,49.036214,49.051457,0.020971,23.094907,1513530.0,65535.2,0.131248,0.092914,49.0,49.092914,0.0,9.092914,Smurf
2122859,14.0,24.14,216702,22,23,tcp,1540,-------,15,6765,16103,24798600,Switch2,Router,21.628556,21.628556,21.638679,0.0,328.431807,505785.0,1540.0,0.236498,0.0,21.618433,21.648803,1.0,50.029965000000004,Smurf
2122929,17.0,24.19,67458,17,22,ping,65535,-------,0,-1,210,13762400,client-17,switch2,64.0,64.0,64.015243,0.0,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,64.0,64.12437,0.0,9.124369999999999,Smurf
2123010,17.0,24.19,30079,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,29.015242999999998,29.051941999999997,29.067185,0.036699,23.015288,1508310.0,65535.2,0.131248,0.12437000000000001,29.0,29.124370000000003,0.0,9.124369999999999,Smurf
2123209,6.0,24.6,452197,23,24,tcp,1540,-------,7,12908,16091,24780100,Router,server1,40.333557,40.334604,40.344727,0.001047,328.192835,505416.0,1540.0,0.236321,0.0016,40.312757,40.344727,1.0,50.029102,Smurf
2123508,7.0,24.7,39688,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,38.015243,38.0467,38.061941999999995,0.031457,23.055028,1510920.0,65535.2,0.131248,0.108642,38.0,38.108641999999996,0.0,9.108642,Smurf
2123657,16.0,24.18,7490,16,22,ping,65535,-------,0,-1,210,13762400,client-16,switch2,8.0,8.0,8.015243,0.0,23.041764999999998,1510050.0,65535.2,0.131248,0.11388499999999999,8.0,8.113885,0.0,9.113885,Smurf
2123731,4.0,24.4,7551,21,23,tcp,1540,-------,5,240,16091,24780100,Switch1,Router,1.9297419999999998,1.9297419999999998,1.939866,0.0,328.217832,505455.0,1540.0,0.236321,0.0,1.919619,1.949989,1.0,50.025368,Smurf
2123832,4.1,24.24,604897,23,24,cbr,1000,-------,25,4428,6250,6250000,Router,server1,60.444480000000006,60.4448,60.45488,0.00032,124.942826,124943.0,1000.0,0.059605,0.00064,60.424,60.45488,25.0,75.02288,Smurf
2124129,12.1,24.32,601221,22,23,cbr,1000,-------,33,4245,6250,6250000,Switch2,Router,58.97008,58.970240000000004,58.98031999999999,0.00016,124.943426,124943.0,1000.0,0.059605,0.0004,58.96,58.99064,25.0,75.02264,Smurf
2124272,4.0,24.4,550,23,24,tcp,1540,-------,5,16,16091,24780100,Router,server1,1.265469,1.269534,1.279658,0.004065,328.217832,505455.0,1540.0,0.236321,0.004188,1.245099,1.279658,1.0,50.025368,Smurf
2124373,7.0,24.7,32215,21,23,ping,65535,-------,0,-1,210,13762400,switch1,router,31.015242999999998,31.0467,31.061942,0.031457,23.055028,1510920.0,65535.2,0.131248,0.108642,31.0,31.108642,0.0,9.108642,Smurf
2124423,5.0,24.5,191776,23,24,tcp,1540,-------,6,5986,16091,24780100,Router,server1,19.290672,19.290672,19.300795,0.0,328.204637,505434.0,1540.0,0.236321,0.0,19.270425,19.300795,1.0,50.027339000000005,Smurf
2124662,24.1,1.0,349479,23,21,ack,55,-------,2,10313,16091,885005,Router,Switch1,32.444074,32.444074,32.454077000000005,0.0,328.297902,18056.4,55.0,0.008440000000000001,0.0,32.43407,32.464079999999996,1.030016,50.043427,Smurf
2124993,1.0,24.1,8567,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,9.030486,9.030486,9.045728,0.0,23.215379000000002,1521430.0,65535.2,0.131248,0.045728,9.0,9.045728,0.0,9.045728,Smurf
2125164,2.0,24.2,37645,21,23,tcp,1540,-------,3,1182,16091,24780100,Switch1,Router,4.76239,4.76239,4.772514,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,4.752267,4.782637,1.0,50.018467,Smurf
2125200,18.0,24.2,69637,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,66.015243,66.057185,66.072428,0.041942,22.988868,1506580.0,65535.2,0.131248,0.134856,66.0,66.134856,0.0,9.134856,Smurf
2125251,24.7,7.0,321588,21,7,ack,55,-------,8,9605,16090,884950,Switch1,clien-7,30.313188,30.313188,30.323190999999998,0.0,328.16776699999997,18049.2,55.0,0.008440000000000001,0.0,30.293181,30.323190999999998,1.030051,50.059851,Smurf
2125273,11.0,24.12,45115,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,43.015243,43.020486,43.035728000000006,0.005243,23.175081,1518780.0,65535.2,0.131248,0.061457000000000005,43.0,43.061457,0.0,9.061457,Smurf
2125350,0.0,24.0,114082,0,21,tcp,1540,-------,1,3566,16091,24780100,clien-0,Switch1,11.95772,11.95772,11.967842999999998,0.0,328.316229,505606.0,1540.0,0.236321,0.0,11.95772,11.98809,1.0,50.010675,Smurf
2125386,10.0,24.1,90054,23,24,tcp,1540,-------,11,2812,16103,24798600,Router,server1,9.714984,9.714984,9.725107000000001,0.0,328.561898,505985.0,1540.0,0.236498,0.0,9.694738000000001,9.725107000000001,1.0,50.010552000000004,Smurf
2125553,24.2,2.0,541698,23,21,ack,55,-------,3,15152,16091,885005,Router,Switch1,47.188282,47.188282,47.198285,0.0,328.26412,18054.5,55.0,0.008440000000000001,0.0,47.178278999999996,47.208288,1.030022,50.048477,Smurf
2125866,13.1,24.33,630557,13,22,cbr,1000,-------,34,5702,6250,6250000,clien-13,Switch2,70.616,70.616,70.62608,0.0,124.943026,124943.0,1000.0,0.059605,0.00056,70.616,70.6468,25.0,75.0228,Smurf
2126018,15.0,24.17,32223,15,22,ping,65535,-------,0,-1,210,13762400,client-15,switch2,31.0,31.0,31.015242999999998,0.0,23.068307,1511790.0,65535.2,0.131248,0.103399,31.0,31.103399,0.0,9.103399000000001,Smurf
2126030,13.1,24.33,609208,22,23,cbr,1000,-------,34,4642,6250,6250000,Switch2,Router,62.146080000000005,62.146319999999996,62.1564,0.00023999999999999998,124.943026,124943.0,1000.0,0.059605,0.00056,62.136,62.1668,25.0,75.0228,Smurf
2126233,2.0,24.2,528281,21,23,tcp,1540,-------,3,14826,16091,24780100,Switch1,Router,46.160579,46.160579,46.170702,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,46.150456,46.180826,1.0,50.018467,Smurf
2126238,24.11,11.0,92362,23,22,ack,55,-------,12,2876,16103,885665,Router,Switch2,9.920314,9.920314,9.930317,0.0,328.52294700000004,18068.8,55.0,0.008445999999999999,0.0,9.91031,9.94032,1.030019,50.046382,Smurf
2126398,8.1,24.28,614466,23,24,cbr,1000,-------,29,4903,6250,6250000,Router,server1,64.2448,64.24544,64.25551999999999,0.00064,124.94122800000001,124941.0,1000.0,0.059605,0.00128,64.22399999999999,64.25551999999999,25.0,75.02351999999999,Smurf
2126798,24.13,13.0,252294,23,22,ack,55,-------,14,7868,16103,885665,Router,Switch2,24.978888,24.978888,24.988891,0.0,328.46027799999996,18065.3,55.0,0.008445999999999999,0.0,24.968885,24.998895,1.030032,50.055747,Smurf
2126838,24.11,11.0,3914,24,23,ack,55,-------,12,122,16103,885665,server1,Router,1.579213,1.579213,1.589216,0.0,328.52294700000004,18068.8,55.0,0.008445999999999999,0.0,1.579213,1.609222,1.030019,50.046382,Smurf
2126938,2.0,24.2,26727,21,23,tcp,1540,-------,3,839,16091,24780100,Switch1,Router,3.735082,3.735082,3.7452050000000003,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,3.724958,3.755328,1.0,50.018467,Smurf
2127206,0.0,24.0,324176,21,23,tcp,1540,-------,1,9688,16091,24780100,Switch1,Router,30.502013,30.502013,30.512137,0.0,328.316229,505606.0,1540.0,0.236321,0.0,30.49189,30.52226,1.0,50.010675,Smurf
2127443,6.0,24.6,26791,6,21,ping,65535,-------,0,-1,210,13762400,client-6,switch1,26.0,26.0,26.015242999999998,0.0,23.0816,1512660.0,65535.2,0.131248,0.098156,26.0,26.098156,0.0,9.098156,Smurf
2127688,2.1,24.22,299901,21,23,cbr,1000,-------,23,454,6250,6250000,Switch1,Router,28.642094,28.642858,28.652938,0.0007639999999999999,124.943625,124944.0,1000.0,0.059605,0.001621,28.631999999999998,28.663860999999997,25.0,75.02256,Smurf
2127849,11.0,24.11,208953,23,24,tcp,1540,-------,12,6527,16103,24798600,Router,server1,20.907682,20.907682,20.917804999999998,0.0,328.522879,505925.0,1540.0,0.236498,0.0,20.887435,20.917804999999998,1.0,50.016373,Smurf
2127988,24.7,7.0,161147,21,7,ack,55,-------,8,5014,16090,884950,Switch1,clien-7,16.408217999999998,16.408217999999998,16.418221,0.0,328.16776699999997,18049.2,55.0,0.008440000000000001,0.0,16.388212,16.418221,1.030051,50.059851,Smurf
2128125,14.0,24.14,520523,22,23,tcp,1540,-------,15,14632,16103,24798600,Switch2,Router,45.564506,45.564506,45.574628999999995,0.0,328.431807,505785.0,1540.0,0.236498,0.000123,45.554382000000004,45.584875,1.0,50.029965000000004,Smurf
2128172,12.0,24.13,38668,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,37.015243,37.025728,37.040971,0.010485,23.148296,1517030.0,65535.2,0.131248,0.07194199999999999,37.0,37.071942,0.0,9.071942,Smurf
2128270,12.0,24.12,75442,22,23,tcp,1540,-------,13,2357,16103,24798600,Switch2,Router,8.323777999999999,8.323777999999999,8.333901,0.0,328.491489,505876.0,1540.0,0.236498,0.0,8.313654,8.344024000000001,1.0,50.021057,Smurf
2128403,24.7,7.0,133578,21,7,ack,55,-------,8,4161,16090,884950,Switch1,clien-7,13.813315,13.813315,13.823317999999999,0.0,328.16776699999997,18049.2,55.0,0.008440000000000001,0.0,13.793308999999999,13.823317999999999,1.030051,50.059851,Smurf
2128442,7.1,24.27,478133,23,24,cbr,1000,-------,28,2163,6250,6250000,Router,server1,42.324835,42.325598,42.335678,0.000763,124.941627,124942.0,1000.0,0.059605,0.001438,42.303999999999995,42.335678,25.0,75.02336,Smurf
2128495,26.0,25.1,23320,26,25,tcp,576,-------,1,1234945,5628,3241120,webserverlistin,webcache,22.714000000000002,22.828464,22.86768,0.11446400000000001,658.0904429999999,378989.000956,575.891969,0.030910000000000003,0.15367999999999998,22.714000000000002,22.86768,1.447776,9.999792,Smurf
2129253,13.0,24.14,6461,23,24,ping,65535,-------,0,-1,210,13762400,router,server1,7.046214,7.067185,7.082428,0.020971,23.121571,1515280.0,65535.2,0.131248,0.082428,7.0,7.082428,0.0,9.082428,Smurf
2129303,20.0,25.0,60437,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.480237,57.480237,57.49024,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.449597,57.520880000000005,1.201267,75.999728,Smurf
2129318,24.2,2.0,399561,24,23,ack,55,-------,3,11580,16091,885005,server1,Router,36.276449,36.276449,36.286452000000004,0.0,328.26412,18054.5,55.0,0.008440000000000001,0.0,36.276449,36.306458,1.030022,50.048477,Smurf
2130104,12.0,24.12,81204,12,22,tcp,1540,-------,13,2536,16103,24798600,clien-12,Switch2,8.856698,8.856698,8.866821,0.0,328.491489,505876.0,1540.0,0.236498,0.0,8.856698,8.887067,1.0,50.021057,Smurf
2130508,13.0,24.14,35392,13,22,ping,65535,-------,0,-1,210,13762400,client-13,switch2,34.0,34.0,34.015243,0.0,23.121571,1515280.0,65535.2,0.131248,0.082428,34.0,34.082428,0.0,9.082428,Smurf
2130573,15.0,24.15,381849,23,24,tcp,1540,-------,16,11140,16092,24781700,Router,server1,34.938846999999996,34.938846999999996,34.94897,0.0,328.205808,505437.0,1540.0,0.236337,0.0,34.9186,34.94897,1.0,50.030211,Smurf
2130998,2.0,24.2,127340,21,23,tcp,1540,-------,3,3977,16091,24780100,Switch1,Router,13.214246,13.214246,13.22437,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,13.204123000000001,13.234492999999999,1.0,50.018467,Smurf
2131751,24.12,12.0,32180,23,22,ack,55,-------,13,999,16103,885665,Router,Switch2,4.248611,4.248611,4.258614,0.0,328.491596,18067.0,55.0,0.008445999999999999,0.0,4.238608,4.268618,1.030026,50.051066999999996,Smurf
2131897,0.1,24.2,620799,21,23,cbr,1000,-------,21,5219,6250,6250000,Switch1,Router,66.76208000000001,66.76208000000001,66.77216,0.0,124.944425,124944.0,1000.0,0.059605,0.0,66.752,66.78224,25.0,75.02224,Smurf
2131980,2.0,24.2,193427,21,23,tcp,1540,-------,3,6041,16091,24780100,Switch1,Router,19.434413,19.434413,19.444536,0.0,328.26403999999997,505526.0,1540.0,0.236321,0.0,19.42429,19.454659,1.0,50.018467,Smurf
2132240,10.0,24.1,90062,23,24,tcp,1540,-------,11,2814,16103,24798600,Router,server1,9.715477,9.715477,9.7256,0.0,328.561898,505985.0,1540.0,0.236498,0.0,9.69523,9.7256,1.0,50.010552000000004,Smurf
2132533,11.0,24.12,53648,22,23,ping,65535,-------,0,-1,210,13762400,switch2,router,51.015243,51.020486,51.035728000000006,0.005243,23.175081,1518780.0,65535.2,0.131248,0.061457000000000005,51.0,51.061457,0.0,9.061457,Smurf
2132537,25.1,26.0,14089,25,26,tcp,55,-------,1,44,5630,309650,webcache,webserverlistin,14.11248,14.11248,14.143120000000001,0.0,656.270166,36094.9,55.0,0.0029530000000000003,0.030639999999999997,14.11248,14.143120000000001,1.417136,9.99592,Smurf
2132609,24.2,2.0,86262,21,2,ack,55,-------,3,2687,16091,885005,Switch1,clien-2,9.355477,9.355477,9.36548,0.0,328.26412,18054.5,55.0,0.008440000000000001,0.0,9.335469999999999,9.36548,1.030022,50.048477,Smurf
2132793,24.1,10.0,277882,22,10,ack,55,-------,11,8511,16103,885665,Switch2,clien-10,26.961146999999997,26.961146999999997,26.97115,0.0,328.561918,18070.9,55.0,0.008445999999999999,0.0,26.941141,26.97115,1.0300129999999998,50.040562,Smurf
2133499,24.8,8.0,329576,23,21,ack,55,-------,9,9808,16088,884840,Router,Switch1,30.914863,30.914863,30.924865999999998,0.0,328.113525,18046.2,55.0,0.008438,0.0,30.90486,30.93487,1.030054,50.061864,Smurf
