,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
1809924,20.0,25.0,77474,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,73.51684499999999,73.51684499999999,73.526848,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.486205,73.557488,1.201267,75.999728,SIDDOS
1809966,20.0,25.0,75551,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,71.673645,71.673645,71.683648,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.643005,71.714288,1.201267,75.999728,SIDDOS
1810104,20.0,25.0,73388,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.563181,69.563181,69.573184,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.53254100000001,69.603824,1.201267,75.999728,SIDDOS
1810555,20.0,25.0,72487,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,68.689709,68.689709,68.720349,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.689709,68.760992,1.201267,75.999728,SIDDOS
1810638,20.0,25.0,73683,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,69.827453,69.827453,69.85809300000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.827453,69.898736,1.201267,75.999728,SIDDOS
1810808,20.0,25.0,65580,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,62.263656000000005,62.263656000000005,62.273658999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.233016000000006,62.304299,1.201267,75.999728,SIDDOS
1811043,20.0,25.0,67967,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,64.486461,64.486461,64.517101,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.486461,64.557744,1.201267,75.999728,SIDDOS
1811169,20.0,25.0,66827,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,63.453376,63.453376,63.484016000000004,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.412732999999996,63.484016000000004,1.201267,75.999728,SIDDOS
1811275,20.0,25.0,71670,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,67.931306,67.931306,67.961946,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.931306,68.002589,1.201267,75.999728,SIDDOS
1811502,20.0,25.0,69342,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,65.793581,65.793581,65.803584,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.762941,65.834224,1.201267,75.999728,SIDDOS
1811674,20.0,25.0,71670,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,67.971949,67.971949,68.002589,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.931306,68.002589,1.201267,75.999728,SIDDOS
1811956,20.0,25.0,79132,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,75.476861,75.476861,75.507501,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.476861,75.548144,1.201267,75.999728,SIDDOS
1812087,20.0,25.0,65250,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.969471999999996,61.969471999999996,62.000112,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.928829,62.000112,1.201267,75.999728,SIDDOS
1812138,20.0,25.0,65556,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,62.190656000000004,62.190656000000004,62.221295999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.150013,62.221295999999995,1.201267,75.999728,SIDDOS
1812362,12.0,24.12,217781,12,22,tcp,1540,-------,13,6793,16103,24798600,clien-12,Switch2,21.716851000000002,21.716851000000002,21.726974,0.0,328.491489,505876.0,1540.0,0.236498,0.0,21.716851000000002,21.747221,1.0,50.021057,SIDDOS
1813295,20.0,25.0,60231,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,57.232192000000005,57.232192000000005,57.262831999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.191549,57.262831999999996,1.201267,75.999728,SIDDOS
1813314,20.0,25.0,56636,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,53.81860699999999,53.81860699999999,53.849247,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,53.81860699999999,53.88989,1.201267,75.999728,SIDDOS
1813919,20.0,25.0,66147,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,62.779752,62.779752,62.78975500000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.749112,62.820395,1.201267,75.999728,SIDDOS
1813927,20.0,25.0,65766,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,62.42954399999999,62.42954399999999,62.439547,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.398904,62.470187,1.201267,75.999728,SIDDOS
1814182,20.0,25.0,65449,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,62.172224,62.172224,62.202864,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.131581000000004,62.202864,1.201267,75.999728,SIDDOS
1814517,20.0,25.0,64902,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,61.587837,61.587837,61.618477,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.587837,61.659119999999994,1.201267,75.999728,SIDDOS
1814636,20.0,25.0,57280,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,54.464718999999995,54.464718999999995,54.49535899999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.464718999999995,54.536003,1.201267,75.999728,SIDDOS
1815145,20.0,25.0,68687,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,65.125357,65.125357,65.13535999999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.094717,65.166,1.201267,75.999728,SIDDOS
1815208,20.0,25.0,57238,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,54.409423,54.409423,54.440063,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.409423,54.480706999999995,1.201267,75.999728,SIDDOS
1815245,20.0,25.0,61532,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,58.477244999999996,58.477244999999996,58.507884999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.477244999999996,58.548528000000005,1.201267,75.999728,SIDDOS
1815854,20.0,25.0,70915,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,67.212458,67.212458,67.243098,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.212458,67.283741,1.201267,75.999728,SIDDOS
1816217,20.0,25.0,67474,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,64.03020500000001,64.03020500000001,64.060845,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.07748200000000001,64.03020500000001,64.107687,1.201267,75.999728,SIDDOS
1816299,20.0,25.0,60435,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.47102099999999,57.47102099999999,57.481024,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.440381,57.511664,1.201267,75.999728,SIDDOS
1817110,20.0,25.0,73241,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,69.43494399999999,69.43494399999999,69.46558399999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.394301,69.46558399999999,1.201267,75.999728,SIDDOS
1817445,20.0,25.0,62630,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,59.537686,59.537686,59.568326,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.072649,59.495677,59.568326,1.201267,75.999728,SIDDOS
1817456,20.0,25.0,73656,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,69.793581,69.793581,69.803584,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.762941,69.834224,1.201267,75.999728,SIDDOS
1817497,20.0,25.0,61203,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.190656000000004,58.190656000000004,58.221295999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.150013,58.221295999999995,1.201267,75.999728,SIDDOS
1817652,20.0,25.0,64679,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,61.403517,61.403517,61.43415699999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.403517,61.4748,1.201267,75.999728,SIDDOS
1818067,20.0,25.0,69205,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,65.67456,65.67456,65.7052,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.63391700000001,65.7052,1.201267,75.999728,SIDDOS
1818229,20.0,25.0,71343,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,67.66782099999999,67.66782099999999,67.698461,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.627178,67.698461,1.201267,75.999728,SIDDOS
1818325,20.0,25.0,75791,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,71.876397,71.876397,71.8864,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.84575699999999,71.91704,1.201267,75.999728,SIDDOS
1818814,20.0,25.0,62912,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,59.794368000000006,59.794368000000006,59.825008,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,59.753725,59.825008,1.201267,75.999728,SIDDOS
1819619,20.0,25.0,77432,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,73.461549,73.461549,73.471552,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.430909,73.50219200000001,1.201267,75.999728,SIDDOS
1820046,20.0,25.0,71048,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,67.37290899999999,67.37290899999999,67.403549,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.332266,67.403549,1.201267,75.999728,SIDDOS
1820201,20.0,25.0,66069,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,62.771322999999995,62.771322999999995,62.801963,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.73068000000001,62.801963,1.201267,75.999728,SIDDOS
1820465,20.0,25.0,70012,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.416512,66.416512,66.447152,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.375869,66.447152,1.201267,75.999728,SIDDOS
1821117,20.0,25.0,79176,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,75.720256,75.720256,75.750896,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,75.679613,75.750896,1.201267,75.999728,SIDDOS
1821303,20.0,25.0,73532,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,69.670781,69.670781,69.701421,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.670781,69.742064,1.201267,75.999728,SIDDOS
1822023,20.0,25.0,71244,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,67.53501800000001,67.53501800000001,67.565658,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.53501800000001,67.606301,1.201267,75.999728,SIDDOS
1822288,20.0,25.0,68868,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,65.320573,65.320573,65.351213,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.320573,65.391856,1.201267,75.999728,SIDDOS
1822746,20.0,25.0,61677,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.646912,58.646912,58.677552,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.606269,58.677552,1.201267,75.999728,SIDDOS
1822753,20.0,25.0,57415,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,54.625170999999995,54.625170999999995,54.655811,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.584527,54.655811,1.201267,75.999728,SIDDOS
1823141,20.0,25.0,57571,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,54.771839,54.771839,54.781843,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.741199,54.81248299999999,1.201267,75.999728,SIDDOS
1823327,20.0,25.0,72438,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,68.703533,68.703533,68.734173,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.072112,68.662061,68.734173,1.201267,75.999728,SIDDOS
1823439,20.0,25.0,60869,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,57.867309,57.867309,57.877311999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.83666899999999,57.907952,1.201267,75.999728,SIDDOS
1823502,20.0,25.0,60730,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,57.735293000000006,57.735293000000006,57.765933,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,57.735293000000006,57.806576,1.201267,75.999728,SIDDOS
1823662,20.0,25.0,67242,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,63.781372999999995,63.781372999999995,63.812013,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.07168200000000001,63.781372999999995,63.853055000000005,1.201267,75.999728,SIDDOS
1823926,20.0,25.0,57409,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,54.58751899999999,54.58751899999999,54.597522999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.556879,54.628163,1.201267,75.999728,SIDDOS
1824025,20.0,25.0,68251,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,64.78436500000001,64.78436500000001,64.794368,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.753725,64.825008,1.201267,75.999728,SIDDOS
1824449,20.0,25.0,62482,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,59.33900500000001,59.33900500000001,59.369645,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,59.33900500000001,59.410288,1.201267,75.999728,SIDDOS
1824485,20.0,25.0,59344,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.42457099999999,56.42457099999999,56.455211,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.072585,56.42457099999999,56.497156000000004,1.201267,75.999728,SIDDOS
1824845,20.0,25.0,74456,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,70.58316500000001,70.58316500000001,70.613805,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.58316500000001,70.654448,1.201267,75.999728,SIDDOS
1824950,20.0,25.0,78705,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,74.752576,74.752576,74.78321600000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,74.711933,74.78321600000001,1.201267,75.999728,SIDDOS
1826112,20.0,25.0,58966,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.051629000000005,56.065059,56.075062,0.013430000000000001,94.7212,5209.67,55.0,0.0037159999999999997,0.086624,56.020989,56.107613,1.201267,75.999728,SIDDOS
1826400,20.0,25.0,64963,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,61.701420999999996,61.701420999999996,61.711424,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.670781000000005,61.742064,1.201267,75.999728,SIDDOS
1826569,20.0,25.0,57779,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,54.962382999999996,54.962382999999996,54.993023,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.962382999999996,55.033667,1.201267,75.999728,SIDDOS
1826757,20.0,25.0,57298,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,54.551443000000006,54.551443000000006,54.582083,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.510799,54.582083,1.201267,75.999728,SIDDOS
1826822,20.0,25.0,59786,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,56.888363,56.888363,56.898366,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.857723,56.92900600000001,1.201267,75.999728,SIDDOS
1827969,20.0,25.0,67311,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,63.931821,63.931821,63.941824,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,63.90118100000001,63.972464,1.201267,75.999728,SIDDOS
1828123,20.0,25.0,65623,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,62.319739,62.319739,62.350379000000004,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,62.279095999999996,62.350379000000004,1.201267,75.999728,SIDDOS
1828155,20.0,25.0,77603,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,73.619008,73.619008,73.649648,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,73.578365,73.649648,1.201267,75.999728,SIDDOS
1828308,20.0,25.0,64524,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.287488,61.287488,61.318128,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.24684499999999,61.318128,1.201267,75.999728,SIDDOS
1828455,20.0,25.0,61974,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,58.941037,58.94254,58.952543000000006,0.001503,94.7212,5209.67,55.0,0.0037159999999999997,0.072786,58.910396999999996,58.983183,1.201267,75.999728,SIDDOS
1828520,20.0,25.0,57129,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,54.348691,54.348691,54.37933100000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.308046999999995,54.37933100000001,1.201267,75.999728,SIDDOS
1828851,20.0,25.0,61375,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.33356800000001,58.33356800000001,58.364208,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.292925,58.364208,1.201267,75.999728,SIDDOS
1828895,20.0,25.0,61804,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.729856000000005,58.729856000000005,58.760495999999996,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.689213,58.760495999999996,1.201267,75.999728,SIDDOS
1829246,20.0,25.0,69640,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.07293,66.073071,66.103711,0.00014099999999999998,94.7212,5209.67,55.0,0.0037159999999999997,0.101154,66.002557,66.103711,1.201267,75.999728,SIDDOS
1829653,20.0,25.0,423,21,23,tcp,83,-------,0,1,7085,588055,switch1,router,1.375801,1.375801,1.385808,0.0,94.7212,7861.86,83.0,0.005608,0.073303,1.343833,1.417136,1.201267,75.999728,SIDDOS
1829866,20.0,25.0,59888,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,56.926014,56.926014,56.956654,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.885371,56.956654,1.201267,75.999728,SIDDOS
1831211,20.0,25.0,64947,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.67456,61.67456,61.7052,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.633917000000004,61.7052,1.201267,75.999728,SIDDOS
1831403,20.0,25.0,58964,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.011773,56.011773,56.042413,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.0952,56.011773,56.106972999999996,1.201267,75.999728,SIDDOS
1831631,20.0,25.0,75930,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,72.02464,72.02464,72.05528000000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.983997,72.05528000000001,1.201267,75.999728,SIDDOS
1831751,20.0,25.0,59563,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.590458999999996,56.590458999999996,56.621099,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.590458999999996,56.661742000000004,1.201267,75.999728,SIDDOS
1831845,20.0,25.0,74028,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,70.218304,70.218304,70.248944,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.177661,70.248944,1.201267,75.999728,SIDDOS
1832565,20.0,25.0,76562,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,72.622893,72.622893,72.632896,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,72.592253,72.663536,1.201267,75.999728,SIDDOS
1833409,20.0,25.0,72630,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,68.877021,68.877217,68.88722,0.000196,94.7212,5209.67,55.0,0.0037159999999999997,0.071479,68.84638100000001,68.91786,1.201267,75.999728,SIDDOS
1833526,20.0,25.0,59346,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.433787,56.433787,56.464427,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.433787,56.505069999999996,1.201267,75.999728,SIDDOS
1833878,20.0,25.0,57899,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,55.104403000000005,55.104403000000005,55.135043,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,55.063759,55.135043,1.201267,75.999728,SIDDOS
1834074,20.0,25.0,75162,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,71.258925,71.258925,71.268928,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,71.228285,71.29956800000001,1.201267,75.999728,SIDDOS
1834169,20.0,25.0,61167,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,58.126144,58.126144,58.156783999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,58.085501,58.156783999999995,1.201267,75.999728,SIDDOS
1834257,20.0,25.0,74102,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,70.214525,70.214525,70.245165,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.214525,70.28580799999999,1.201267,75.999728,SIDDOS
1834425,20.0,25.0,57851,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,55.07243100000001,55.07243100000001,55.10307099999999,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.11304000000000002,54.99003100000001,55.10307099999999,1.201267,75.999728,SIDDOS
1834456,20.0,25.0,67918,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,64.452589,64.452589,64.462592,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.421949,64.49323199999999,1.201267,75.999728,SIDDOS
1834892,20.0,25.0,64957,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,61.683776,61.683776,61.714416,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,61.643133,61.714416,1.201267,75.999728,SIDDOS
1835050,20.0,25.0,59123,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.150013,56.150013,56.180653,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.150013,56.221295999999995,1.201267,75.999728,SIDDOS
1835070,20.0,25.0,72301,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,68.563677,68.564029,68.57403199999999,0.000352,94.7212,5209.67,55.0,0.0037159999999999997,0.071635,68.533037,68.604672,1.201267,75.999728,SIDDOS
1835589,20.0,25.0,59820,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,56.916798,56.916798,56.947438,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.876155000000004,56.947438,1.201267,75.999728,SIDDOS
1835908,20.0,25.0,69155,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,65.609261,65.609261,65.619264,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.578621,65.649904,1.201267,75.999728,SIDDOS
1836837,20.0,25.0,59150,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,56.221818999999996,56.221818999999996,56.252458999999995,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,56.221818999999996,56.293102000000005,1.201267,75.999728,SIDDOS
1836904,20.0,25.0,67617,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,64.162221,64.162221,64.172224,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.13158100000001,64.202864,1.201267,75.999728,SIDDOS
1837439,20.0,25.0,68190,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.711424,64.711424,64.742064,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.670781,64.742064,1.201267,75.999728,SIDDOS
1837496,20.0,25.0,63371,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,60.171437,60.171437,60.18144,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,60.140797,60.21208000000001,1.201267,75.999728,SIDDOS
1837714,20.0,25.0,71488,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,67.79684499999999,67.79684499999999,67.827485,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,67.756202,67.827485,1.201267,75.999728,SIDDOS
1837820,20.0,25.0,67603,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.144576,64.144576,64.175216,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.103933,64.175216,1.201267,75.999728,SIDDOS
1837827,20.0,25.0,70090,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,66.471808,66.471808,66.502448,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.43116500000001,66.502448,1.201267,75.999728,SIDDOS
1838154,20.0,25.0,69821,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,66.222189,66.222189,66.232192,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,66.191549,66.26283199999999,1.201267,75.999728,SIDDOS
1838534,20.0,25.0,73081,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,69.250624,69.250624,69.28126400000001,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,69.209981,69.28126400000001,1.201267,75.999728,SIDDOS
1838940,20.0,25.0,73881,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,70.03942099999999,70.03942099999999,70.070061,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,70.03942099999999,70.110704,1.201267,75.999728,SIDDOS
1839017,20.0,25.0,69338,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,65.744509,65.744509,65.775149,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,65.744509,65.815792,1.201267,75.999728,SIDDOS
1839064,20.0,25.0,57573,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,54.791059,54.791059,54.821699,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071284,54.750415000000004,54.821699,1.201267,75.999728,SIDDOS
1839070,20.0,25.0,67765,23,25,tcp,55,-------,0,44,7085,389675,router,webcache,64.296704,64.296704,64.327344,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,64.256061,64.327344,1.201267,75.999728,SIDDOS
1839597,24.7,7.0,222741,23,21,ack,55,-------,8,6941,16090,884950,Router,Switch1,22.196141,22.196141,22.206144000000002,0.0,328.16776699999997,18049.2,55.0,0.008440000000000001,0.0,22.186138,22.216147,1.030051,50.059851,SIDDOS
1839691,11.1,24.31,546567,22,23,cbr,1000,-------,32,2819,6250,6250000,Switch2,Router,47.56208,47.562274,47.572354,0.000194,124.943825,124944.0,1000.0,0.059605,0.00047699999999999994,47.552,47.582716999999995,25.0,75.02248,SIDDOS
1840115,20.0,25.0,70691,21,23,tcp,55,-------,0,44,7085,389675,switch1,router,67.033197,67.064908,67.074911,0.031711,94.7212,5209.67,55.0,0.0037159999999999997,0.103631,67.002557,67.106188,1.201267,75.999728,SIDDOS
