,SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
1696508,18.0,24.2,48294,22,23,tcp,15801,-------,0,-1,210,3318210,switch2,router,46.015243,46.057185,46.072428,0.041942,22.988868,363247.105373,15801.0,0.031645,0.134856,46.0,46.134856,0.0,9.134856,HTTP-FLOOD
1696757,19.0,24.21,51538,23,24,tcp,55596,-------,0,-1,210,11675160,router,server1,49.077671,49.126837,49.14208,0.049166,22.967447,1276898.161029,55596.0,0.11134300000000001,0.14207999999999998,49.0,49.14208,0.0,9.143376,HTTP-FLOOD
1696795,14.0,24.15,5370,23,24,tcp,21243,-------,0,-1,210,4461030,router,server1,6.051457,6.077671,6.092914,0.026213999999999998,23.094907,490605.10195100005,21243.0,0.042544,0.092914,6.0,6.092914,0.0,9.092914,HTTP-FLOOD
1697637,8.0,24.9,48284,23,24,tcp,32079,-------,0,-1,210,6736590,router,server1,46.067184999999995,46.103885,46.119128,0.0367,23.028518,738731.81734,32079.0,0.06424500000000001,0.119128,46.0,46.119128,0.0,9.119128,HTTP-FLOOD
1697667,12.0,24.13,53649,22,23,tcp,8983,-------,0,-1,210,1886430,switch2,router,51.015243,51.025728,51.040971,0.010485,23.148296,207941.144245,8983.0,0.01799,0.07194199999999999,51.0,51.071942,0.0,9.071942,HTTP-FLOOD
1698475,15.0,24.17,53652,22,23,tcp,3897,-------,0,-1,210,818370,switch2,router,51.015243,51.041457,51.0567,0.026213999999999998,23.068307,89897.191148,3897.0,0.0078049999999999994,0.103399,51.0,51.103398999999996,0.0,9.103399000000001,HTTP-FLOOD
1698626,16.0,24.18,17176,23,24,tcp,8786,-------,0,-1,210,1845060,router,server1,17.061942000000002,17.098642,17.113885,0.0367,23.041764999999998,202444.950754,8786.0,0.017596,0.11388499999999999,17.0,17.113885,0.0,9.113885,HTTP-FLOOD
1699172,3.0,24.3,10715,21,23,tcp,43218,-------,0,-1,210,9075780,switch1,router,11.015243,11.025727999999999,11.040971,0.010485,23.16168,1001001.4669059999,43218.0,0.08655299999999999,0.0667,11.0,11.0667,0.0,9.0667,HTTP-FLOOD
1699490,9.0,24.1,9667,9,21,tcp,30271,-------,0,-1,210,6356910,client-9,switch1,10.0,10.0,10.015243,0.0,23.00207,696295.6699260001,30271.0,0.060624000000000004,0.129613,10.0,10.129613,0.0,9.129613,HTTP-FLOOD
1700869,14.0,24.15,63205,23,24,tcp,15469,-------,0,-1,210,3248490,router,server1,60.05145699999999,60.077670999999995,60.092914,0.026213999999999998,23.094907,357255.110958,15469.0,0.03098,0.092914,60.0,60.092914,0.0,9.092914,HTTP-FLOOD
1701505,2.0,24.16,1028,23,24,tcp,32871,-------,0,-1,210,6902910,router,server1,2.0357279999999998,2.040971,2.0562139999999998,0.005243,23.188498000000003,762229.116936,32871.0,0.065831,0.056214,2.0,2.0562139999999998,0.0,9.056214,HTTP-FLOOD
1702705,20.0,25.0,72727,20,21,tcp,55,-------,0,44,7085,389675,clienthttp,switch1,68.929325,68.929325,68.959965,0.0,94.7212,5209.67,55.0,0.0037159999999999997,0.071283,68.929325,69.000608,1.201267,75.999728,HTTP-FLOOD
1703317,9.0,24.1,70679,21,23,tcp,18672,-------,0,-1,210,3921120,switch1,router,67.015243,67.057185,67.072428,0.041942,23.00207,429494.656564,18672.0,0.037395,0.129613,67.0,67.129613,0.0,9.129613,HTTP-FLOOD
1703506,4.0,24.4,30066,21,23,tcp,54418,-------,0,-1,210,11427780,switch1,router,29.015242999999998,29.030971,29.046214000000003,0.015728,23.134926,1258956.383504,54418.0,0.108984,0.077185,29.0,29.077184999999997,0.0,9.077185,HTTP-FLOOD
1703772,18.0,24.2,35397,23,24,tcp,38665,-------,0,-1,210,8119650,router,server1,34.072428,34.119613,34.134856,0.047185000000000005,22.988868,888864.5863709999,38665.0,0.077435,0.134856,34.0,34.134856,0.0,9.134856,HTTP-FLOOD
1703786,9.0,24.1,41836,9,21,tcp,52151,-------,0,-1,210,10951710,client-9,switch1,40.0,40.0,40.015243,0.0,23.00207,1199580.9679989999,52151.0,0.10444400000000001,0.129613,40.0,40.129613,0.0,9.129613,HTTP-FLOOD
1704306,16.0,24.18,47200,23,24,tcp,41669,-------,0,-1,210,8750490,router,server1,45.061941999999995,45.098642,45.113884999999996,0.0367,23.041764999999998,960127.322212,41669.0,0.083451,0.11388499999999999,45.0,45.113884999999996,0.0,9.113885,HTTP-FLOOD
1704369,19.0,24.21,12915,23,24,tcp,20853,-------,0,-1,210,4379130,router,server1,13.077671,13.126182,13.141425,0.048511,22.967447,478940.163896,20853.0,0.041763,0.141425,13.0,13.141425,0.0,9.143376,HTTP-FLOOD
1704609,14.0,24.15,23623,23,24,tcp,13753,-------,0,-1,210,2888130,router,server1,23.051457,23.077671,23.092914,0.026213999999999998,23.094907,317624.251148,13753.0,0.027543,0.092914,23.0,23.092914,0.0,9.092914,HTTP-FLOOD
1705135,10.0,24.11,71769,10,22,tcp,5388,-------,0,-1,210,1131480,client-10,switch2,68.0,68.0,68.015243,0.0,23.201929999999997,125012.001475,5388.0,0.010791,0.050970999999999995,68.0,68.05097099999999,0.0,9.050971,HTTP-FLOOD
1705465,10.0,24.11,49383,22,23,tcp,54351,-------,0,-1,210,11413710,switch2,router,47.015243,47.015243,47.030485999999996,0.0,23.201929999999997,1261048.124008,54351.0,0.10885,0.050970999999999995,47.0,47.050971000000004,0.0,9.050971,HTTP-FLOOD
1705972,18.0,24.2,22534,18,22,tcp,21315,-------,0,-1,210,4476150,client-18,switch2,22.0,22.0,22.015242999999998,0.0,22.988868,490007.72426000005,21315.0,0.042688,0.134856,22.0,22.134856,0.0,9.134856,HTTP-FLOOD
1705986,17.0,24.19,45121,23,24,tcp,24938,-------,0,-1,210,5236980,router,server1,43.067184999999995,43.109128000000005,43.12437,0.041943,23.015288,573955.242937,24938.0,0.049944,0.12437000000000001,43.0,43.12437,0.0,9.124369999999999,HTTP-FLOOD
1706509,18.0,24.2,10730,18,22,tcp,8796,-------,0,-1,210,1847160,client-18,switch2,11.0,11.0,11.015243,0.0,22.988868,202210.0841,8796.0,0.017616,0.134856,11.0,11.134856,0.0,9.134856,HTTP-FLOOD
1706966,4.0,24.4,61017,4,21,tcp,55524,-------,0,-1,210,11660040,client-4,switch1,58.0,58.0,58.015243000000005,0.0,23.134926,1284543.611263,55524.0,0.111199,0.077185,58.0,58.077185,0.0,9.077185,HTTP-FLOOD
1707847,13.0,24.14,35392,13,22,tcp,58449,-------,0,-1,210,12274290,client-13,switch2,34.0,34.0,34.015243,0.0,23.121571,1351432.678575,58449.0,0.117057,0.082428,34.0,34.082428,0.0,9.082428,HTTP-FLOOD
1709776,3.0,24.3,33236,21,23,tcp,65038,-------,0,-1,210,13657980,switch1,router,32.015243,32.025728,32.040971,0.010485,23.16168,1506389.314745,65038.0,0.130253,0.0667,32.0,32.0667,0.0,9.0667,HTTP-FLOOD
1710070,18.0,24.2,7492,22,23,tcp,1699,-------,0,-1,210,356790,switch2,router,8.015243,8.057185,8.072428,0.041942,22.988868,39058.086958,1699.0,0.003403,0.134856,8.0,8.134856,0.0,9.134856,HTTP-FLOOD
1713672,18.0,24.2,5374,22,23,tcp,13175,-------,0,-1,210,2766750,switch2,router,6.015243,6.057185,6.0724279999999995,0.041942,22.988868,302878.33765500004,13175.0,0.026386,0.134856,6.0,6.134856,0.0,9.134856,HTTP-FLOOD
1713821,10.0,24.11,10,22,23,tcp,60546,-------,0,-1,210,12714660,switch2,router,0.015243000000000001,0.015243000000000001,0.030486000000000003,0.0,23.201929999999997,1404784.083387,60546.0,0.12125599999999999,0.050970999999999995,0.0,0.050970999999999995,0.0,9.050971,HTTP-FLOOD
1714194,7.0,24.7,27885,7,21,tcp,42093,-------,0,-1,210,8839530,client-7,switch1,27.0,27.0,27.015242999999998,0.0,23.055028,970455.3104620001,42093.0,0.0843,0.108642,27.0,27.108642,0.0,9.108642,HTTP-FLOOD
1714282,3.0,24.3,2121,21,23,tcp,17974,-------,0,-1,210,3774540,switch1,router,3.015243,3.025728,3.040971,0.010485,23.16168,416308.028279,17974.0,0.035997,0.0667,3.0,3.0667,0.0,9.0667,HTTP-FLOOD
1715305,5.0,24.5,51524,23,24,tcp,3869,-------,0,-1,210,812490,router,server1,49.051457,49.072428,49.087671,0.020971,23.108231,89405.74543200001,3869.0,0.007749,0.087671,49.0,49.087671,0.0,9.087671,HTTP-FLOOD
1715985,11.0,24.12,8577,22,23,tcp,63254,-------,0,-1,210,13283340,switch2,router,9.015243,9.020486,9.035728,0.005243,23.175081,1465916.573902,63254.0,0.12668,0.061457000000000005,9.0,9.061457,0.0,9.061457,HTTP-FLOOD
1717339,10.0,24.11,17170,10,22,tcp,36274,-------,0,-1,210,7617540,client-10,switch2,17.0,17.0,17.015242999999998,0.0,23.201929999999997,841626.826558,36274.0,0.072647,0.050970999999999995,17.0,17.050971,0.0,9.050971,HTTP-FLOOD
1718624,10.0,24.11,41837,10,22,tcp,15767,-------,0,-1,210,3311070,client-10,switch2,40.0,40.0,40.015243,0.0,23.201929999999997,365824.83801999997,15767.0,0.031577,0.050970999999999995,40.0,40.050971000000004,0.0,9.050971,HTTP-FLOOD
1718891,12.0,24.13,7486,12,22,tcp,61096,-------,0,-1,210,12830160,client-12,switch2,8.0,8.0,8.015243,0.0,23.148296,1414268.301098,61096.0,0.122358,0.07194199999999999,8.0,8.071942,0.0,9.071942,HTTP-FLOOD
1719243,11.0,24.12,40747,23,24,tcp,47139,-------,0,-1,210,9899190,router,server1,39.035728000000006,39.046214,39.061457,0.010486,23.175081,1092450.143503,47139.0,0.09440599999999999,0.061457000000000005,39.0,39.061457,0.0,9.061457,HTTP-FLOOD
1719339,14.0,24.15,25774,23,24,tcp,35646,-------,0,-1,210,7485660,router,server1,25.051457,25.077671,25.092914,0.026213999999999998,23.094907,823241.042421,35646.0,0.071389,0.092914,25.0,25.092914,0.0,9.092914,HTTP-FLOOD
1719704,1.0,24.1,68531,1,21,tcp,53868,-------,0,-1,210,11312280,client-1,switch1,65.0,65.0,65.015243,0.0,23.215379000000002,1250566.0130399999,53868.0,0.10788199999999999,0.045728,65.0,65.045728,0.0,9.045728,HTTP-FLOOD
1719923,9.0,24.1,5365,9,21,tcp,59229,-------,0,-1,210,12438090,client-9,switch1,6.0,6.0,6.015243,0.0,23.00207,1362389.621554,59229.0,0.118619,0.129613,6.0,6.129613,0.0,9.129613,HTTP-FLOOD
1720198,18.0,24.2,49391,22,23,tcp,10666,-------,0,-1,210,2239860,switch2,router,47.015243,47.057185,47.072428,0.041942,22.988868,245199.26750900003,10666.0,0.021361,0.134856,47.0,47.134856,0.0,9.134856,HTTP-FLOOD
1720774,3.0,24.3,61016,21,23,tcp,48835,-------,0,-1,210,10255350,switch1,router,58.015243000000005,58.025728,58.040971,0.010485,23.16168,1131100.6209540002,48835.0,0.097803,0.0667,58.0,58.0667,0.0,9.0667,HTTP-FLOOD
1722212,12.0,24.13,61025,12,22,tcp,59518,-------,0,-1,210,12498780,client-12,switch2,58.0,58.0,58.015243000000005,0.0,23.148296,1377740.289786,59518.0,0.119198,0.07194199999999999,58.0,58.07194200000001,0.0,9.071942,HTTP-FLOOD
1723204,8.0,24.9,7482,23,24,tcp,65287,-------,0,-1,210,13710270,router,server1,8.067185,8.103885,8.119128,0.0367,23.028518,1503462.831095,65287.0,0.130751,0.119128,8.0,8.119128,0.0,9.119128,HTTP-FLOOD
1723877,5.0,24.5,4307,5,21,tcp,41387,-------,0,-1,210,8691270,client-5,switch1,5.0,5.0,5.015243,0.0,23.108231,956380.3531180001,41387.0,0.082886,0.087671,5.0,5.087671,0.0,9.087671,HTTP-FLOOD
1724308,7.0,24.7,23616,7,21,tcp,10936,-------,0,-1,210,2296560,client-7,switch1,23.0,23.0,23.015242999999998,0.0,23.055028,252129.790588,10936.0,0.021902,0.108642,23.0,23.108642,0.0,9.108642,HTTP-FLOOD
1724755,8.0,24.9,15022,23,24,tcp,25478,-------,0,-1,210,5350380,router,server1,15.0567,15.082914,15.098156,0.026213999999999998,23.028518,586720.572406,25478.0,0.051025,0.098156,15.0,15.098156,0.0,9.119128,HTTP-FLOOD
1724916,19.0,24.21,5375,23,24,tcp,10467,-------,0,-1,210,2198070,router,server1,6.077671,6.126837,6.14208,0.049166,22.967447,240400.26353499998,10467.0,0.020962,0.14207999999999998,6.0,6.14208,0.0,9.143376,HTTP-FLOOD
1725420,11.0,24.12,12907,11,22,tcp,6037,-------,0,-1,210,1267770,client-11,switch2,13.0,13.0,13.015243,0.0,23.175081,139907.964028,6037.0,0.01209,0.061457000000000005,13.0,13.061457,0.0,9.061457,HTTP-FLOOD
1725523,16.0,24.18,71775,22,23,tcp,23232,-------,0,-1,210,4878720,switch2,router,68.015243,68.0467,68.061942,0.031457,23.041764999999998,535306.293639,23232.0,0.046527,0.11388499999999999,68.0,68.113885,0.0,9.113885,HTTP-FLOOD
1726358,15.0,24.17,55798,22,23,tcp,61194,-------,0,-1,210,12850740,switch2,router,53.015243000000005,53.041456999999994,53.0567,0.026213999999999998,23.068307,1411641.9592290001,61194.0,0.122554,0.103399,53.0,53.103398999999996,0.0,9.103399000000001,HTTP-FLOOD
1726570,6.0,24.6,6454,6,21,tcp,19937,-------,0,-1,210,4186770,client-6,switch1,7.0,7.0,7.015242999999999,0.0,23.0816,460177.864613,19937.0,0.039928,0.098156,7.0,7.0981559999999995,0.0,9.098156,HTTP-FLOOD
1726611,19.0,24.21,54748,22,23,tcp,58389,-------,0,-1,210,12261690,switch2,router,52.015243,52.062428000000004,52.077671,0.047185000000000005,22.967447,1341046.2393760001,58389.0,0.11693699999999999,0.143376,52.0,52.143376,0.0,9.143376,HTTP-FLOOD
1727202,5.0,24.5,61018,5,21,tcp,25132,-------,0,-1,210,5277720,client-5,switch1,58.0,58.0,58.015243000000005,0.0,23.108231,580756.059501,25132.0,0.050332,0.087671,58.0,58.08767099999999,0.0,9.087671,HTTP-FLOOD
1727714,9.0,24.1,5365,23,24,tcp,30416,-------,0,-1,210,6387360,router,server1,6.0724279999999995,6.11437,6.129613,0.041942,23.00207,699630.970119,30416.0,0.060915,0.129613,6.0,6.129613,0.0,9.129613,HTTP-FLOOD
1727741,15.0,24.17,47199,23,24,tcp,58034,-------,0,-1,210,12187140,router,server1,45.0567,45.088156,45.103398999999996,0.031456,23.068307,1338746.110107,58034.0,0.116226,0.103399,45.0,45.103398999999996,0.0,9.103399000000001,HTTP-FLOOD
1728765,17.0,24.19,2135,22,23,tcp,11227,-------,0,-1,210,2357670,switch2,router,3.015243,3.051942,3.067185,0.036699,23.015288,258392.634231,11227.0,0.022484,0.12437000000000001,3.0,3.12437,0.0,9.124369999999999,HTTP-FLOOD
1729203,11.0,24.12,70681,22,23,tcp,32033,-------,0,-1,210,6726930,switch2,router,67.015243,67.020486,67.035728,0.005243,23.175081,742367.369839,32033.0,0.064153,0.061457000000000005,67.0,67.06145699999999,0.0,9.061457,HTTP-FLOOD
1729286,13.0,24.14,64293,13,22,tcp,42691,-------,0,-1,210,8965110,client-13,switch2,61.0,61.0,61.015243000000005,0.0,23.121571,987082.969444,42691.0,0.085498,0.082428,61.0,61.082428,0.0,9.082428,HTTP-FLOOD
1730749,16.0,24.18,63207,23,24,tcp,35641,-------,0,-1,210,7484610,router,server1,60.061942,60.098642000000005,60.113884999999996,0.0367,23.041764999999998,821231.560416,35641.0,0.071379,0.11388499999999999,60.0,60.113884999999996,0.0,9.113885,HTTP-FLOOD
1730853,1.0,24.1,3211,21,23,tcp,7380,-------,0,-1,210,1549800,switch1,router,4.015243,4.015243,4.030486,0.0,23.215379000000002,171329.493878,7380.0,0.014780000000000001,0.045728,4.0,4.0457279999999995,0.0,9.045728,HTTP-FLOOD
1731837,15.0,24.17,7489,15,22,tcp,27580,-------,0,-1,210,5791800,client-15,switch2,8.0,8.0,8.015243,0.0,23.068307,636223.8983479999,27580.0,0.055235,0.103399,8.0,8.103399000000001,0.0,9.103399000000001,HTTP-FLOOD
1731952,19.0,24.21,9677,19,22,tcp,27376,-------,0,-1,210,5748960,client-19,switch2,10.0,10.0,10.015243,0.0,22.967447,628756.818051,27376.0,0.054826,0.140099,10.0,10.140099000000001,0.0,9.143376,HTTP-FLOOD
1732309,5.0,24.5,42925,21,23,tcp,26677,-------,0,-1,210,5602170,switch1,router,41.015243,41.036214,41.051457,0.020971,23.108231,616458.2762729999,26677.0,0.053426,0.087671,41.0,41.087671,0.0,9.087671,HTTP-FLOOD
1732352,17.0,24.19,52562,17,22,tcp,8997,-------,0,-1,210,1889370,client-17,switch2,50.0,50.0,50.015243,0.0,23.015288,207068.54281400001,8997.0,0.018018,0.12437000000000001,50.0,50.12437,0.0,9.124369999999999,HTTP-FLOOD
1733353,15.0,24.17,13937,23,24,tcp,45751,-------,0,-1,210,9607710,router,server1,14.0567,14.088156,14.103399,0.031456,23.068307,1055398.099106,45751.0,0.091626,0.103399,14.0,14.103399,0.0,9.103399000000001,HTTP-FLOOD
1733884,8.0,24.9,11812,23,24,tcp,13272,-------,0,-1,210,2787120,router,server1,12.067185,12.103885,12.119128,0.0367,23.028518,305634.486104,13272.0,0.02658,0.119128,12.0,12.119128,0.0,9.119128,HTTP-FLOOD
1734444,3.0,24.3,3213,21,23,tcp,43540,-------,0,-1,210,9143400,switch1,router,4.015243,4.025728,4.040971,0.010485,23.16168,1008459.5277219999,43540.0,0.087198,0.0667,4.0,4.0667,0.0,9.0667,HTTP-FLOOD
1735979,17.0,24.19,17177,22,23,tcp,6161,-------,0,-1,210,1293810,switch2,router,17.015242999999998,17.051942,17.067185000000002,0.036699,23.015288,141797.18709300002,6161.0,0.012339,0.12437000000000001,17.0,17.124370000000003,0.0,9.124369999999999,HTTP-FLOOD
1736038,6.0,24.6,70676,23,24,tcp,58338,-------,0,-1,210,12250980,router,server1,67.0567,67.082914,67.098156,0.026213999999999998,23.0816,1346534.39664,58338.0,0.116834,0.098156,67.0,67.098156,0.0,9.098156,HTTP-FLOOD
1736111,16.0,24.18,23625,16,22,tcp,65280,-------,0,-1,210,13708800,client-16,switch2,23.0,23.0,23.015242999999998,0.0,23.041764999999998,1504166.444935,65280.0,0.130737,0.11388499999999999,23.0,23.113885,0.0,9.113885,HTTP-FLOOD
1736969,17.0,24.19,3227,17,22,tcp,61344,-------,0,-1,210,12882240,client-17,switch2,4.0,4.0,4.015243,0.0,23.015288,1411849.804425,61344.0,0.12285499999999999,0.12437000000000001,4.0,4.12437,0.0,9.124369999999999,HTTP-FLOOD
1737579,19.0,24.21,8585,19,22,tcp,56224,-------,0,-1,210,11807040,client-19,switch2,9.0,9.0,9.015243,0.0,22.967447,1291321.717493,56224.0,0.11260099999999999,0.143376,9.0,9.143376,0.0,9.143376,HTTP-FLOOD
1737587,2.0,24.16,17162,21,23,tcp,9163,-------,0,-1,210,1924230,switch1,router,17.015242999999998,17.020486,17.035728,0.005243,23.188498000000003,212476.206945,9163.0,0.018351,0.056214,17.0,17.056214,0.0,9.056214,HTTP-FLOOD
1738152,1.0,24.1,70671,21,23,tcp,31969,-------,0,-1,210,6713490,switch1,router,67.015243,67.015243,67.030486,0.0,23.215379000000002,742172.437641,31969.0,0.064025,0.045728,67.0,67.045728,0.0,9.045728,HTTP-FLOOD
1738641,19.0,24.21,70689,19,22,tcp,4535,-------,0,-1,210,952350,client-19,switch2,67.0,67.0,67.015243,0.0,22.967447,104157.37031900001,4535.0,0.009082,0.142576,67.0,67.142576,0.0,9.143376,HTTP-FLOOD
1738847,12.0,24.13,32220,22,23,tcp,59157,-------,0,-1,210,12422970,switch2,router,31.015242999999998,31.025728000000004,31.040971000000003,0.010485,23.148296,1369383.7548790001,59157.0,0.118475,0.07194199999999999,31.0,31.071942,0.0,9.071942,HTTP-FLOOD
1739807,3.0,24.3,3,23,24,tcp,55864,-------,0,-1,210,11731440,router,server1,0.040971,0.051457,0.0667,0.010486,23.16168,1293904.0665290002,55864.0,0.11188,0.0667,0.0,0.0667,0.0,9.0667,HTTP-FLOOD
1740182,12.0,24.13,54741,22,23,tcp,17077,-------,0,-1,210,3586170,switch2,router,52.015243,52.025728,52.040971,0.010485,23.148296,395303.453219,17077.0,0.0342,0.07194199999999999,52.0,52.071942,0.0,9.071942,HTTP-FLOOD
1741955,11.0,24.12,1037,22,23,tcp,20442,-------,0,-1,210,4292820,switch2,router,2.015243,2.020486,2.0357279999999998,0.005243,23.175081,473745.005908,20442.0,0.04094,0.061457000000000005,2.0,2.061457,0.0,9.061457,HTTP-FLOOD
1742657,3.0,24.3,52548,21,23,tcp,9284,-------,0,-1,210,1949640,switch1,router,50.015243,50.025728,50.040971,0.010485,23.16168,215033.032967,9284.0,0.018593000000000002,0.0667,50.0,50.0667,0.0,9.0667,HTTP-FLOOD
1744454,3.0,24.3,24708,21,23,tcp,15329,-------,0,-1,210,3219090,switch1,router,24.015242999999998,24.025728,24.040971,0.010485,23.16168,355045.385863,15329.0,0.0307,0.0667,24.0,24.0667,0.0,9.0667,HTTP-FLOOD
1744877,10.0,24.11,27888,23,24,tcp,57005,-------,0,-1,210,11971050,router,server1,27.030486,27.035728000000002,27.050971,0.005242,23.201929999999997,1322626.047526,57005.0,0.114165,0.050970999999999995,27.0,27.050971,0.0,9.050971,HTTP-FLOOD
1744899,2.0,24.16,2,2,21,tcp,25509,-------,0,-1,210,5356890,client-2,switch1,0.0,0.0,0.015243000000000001,0.0,23.188498000000003,591515.394844,25509.0,0.051087,0.056214,0.0,0.056214,0.0,9.056214,HTTP-FLOOD
1745962,10.0,24.11,12906,10,22,tcp,63465,-------,0,-1,210,13327650,client-10,switch2,13.0,13.0,13.015243,0.0,23.201929999999997,1472510.5184850001,63465.0,0.127102,0.050970999999999995,13.0,13.050971,0.0,9.050971,HTTP-FLOOD
1746016,7.0,24.7,61020,21,23,tcp,57464,-------,0,-1,210,12067440,switch1,router,58.015243000000005,58.0467,58.061942,0.031457,23.055028,1324834.152006,57464.0,0.11508399999999999,0.108642,58.0,58.108642,0.0,9.108642,HTTP-FLOOD
1746707,19.0,24.21,64299,22,23,tcp,40112,-------,0,-1,210,8423520,switch2,router,61.015243000000005,61.062428000000004,61.077670999999995,0.047185000000000005,22.967447,921270.2179149999,40112.0,0.080333,0.140594,61.0,61.14059399999999,0.0,9.143376,HTTP-FLOOD
1747510,11.0,24.12,33244,22,23,tcp,17805,-------,0,-1,210,3739050,switch2,router,32.015243,32.020486,32.035728000000006,0.005243,23.175081,412632.317297,17805.0,0.035657999999999995,0.061457000000000005,32.0,32.061457,0.0,9.061457,HTTP-FLOOD
1747576,5.0,24.5,58880,21,23,tcp,21913,-------,0,-1,210,4601730,switch1,router,56.015243000000005,56.036214,56.05145699999999,0.020971,23.108231,506370.664167,21913.0,0.043886,0.087671,56.0,56.08767099999999,0.0,9.087671,HTTP-FLOOD
1748786,19.0,24.21,10731,19,22,tcp,35526,-------,0,-1,210,7460460,client-19,switch2,11.0,11.0,11.015243,0.0,22.967447,815941.5078189999,35526.0,0.071148,0.14207999999999998,11.0,11.14208,0.0,9.143376,HTTP-FLOOD
1749985,3.0,24.3,31118,21,23,tcp,42276,-------,0,-1,210,8877960,switch1,router,30.015242999999998,30.025728000000004,30.040971000000003,0.010485,23.16168,979183.164768,42276.0,0.08466699999999999,0.0667,30.0,30.0667,0.0,9.0667,HTTP-FLOOD
1750502,17.0,24.19,10729,23,24,tcp,4377,-------,0,-1,210,919170,router,server1,11.067185,11.109128,11.124369999999999,0.041943,23.015288,100737.91396,4377.0,0.008766,0.12437000000000001,11.0,11.124369999999999,0.0,9.124369999999999,HTTP-FLOOD
1752633,15.0,24.17,5371,15,22,tcp,7911,-------,0,-1,210,1661310,client-15,switch2,6.0,6.0,6.015243,0.0,23.068307,182493.374178,7911.0,0.015843,0.103399,6.0,6.103399,0.0,9.103399000000001,HTTP-FLOOD
1753145,2.0,24.16,37565,21,23,tcp,48716,-------,0,-1,210,10230360,switch1,router,36.015243,36.020486,36.035728000000006,0.005243,23.188498000000003,1129650.867349,48716.0,0.097564,0.056214,36.0,36.056214000000004,0.0,9.056214,HTTP-FLOOD
1753325,19.0,24.21,12915,22,23,tcp,38466,-------,0,-1,210,8077860,switch2,router,13.015243,13.062428,13.077671,0.047185000000000005,22.967447,883465.800816,38466.0,0.07703600000000001,0.141425,13.0,13.141425,0.0,9.143376,HTTP-FLOOD
1753969,2.0,24.16,55785,2,21,tcp,30453,-------,0,-1,210,6395130,client-2,switch1,53.0,53.0,53.015243000000005,0.0,23.188498000000003,706159.3288319999,30453.0,0.060989,0.056214,53.0,53.056214000000004,0.0,9.056214,HTTP-FLOOD
1754190,7.0,24.7,12903,23,24,tcp,9334,-------,0,-1,210,1960140,router,server1,13.061942,13.093399,13.108642000000001,0.031457,23.055028,215195.63509,9334.0,0.018693,0.108642,13.0,13.108642000000001,0.0,9.108642,HTTP-FLOOD
1754191,6.0,24.6,35385,6,21,tcp,14692,-------,0,-1,210,3085320,client-6,switch1,34.0,34.0,34.015243,0.0,23.0816,339114.87118899997,14692.0,0.029424000000000002,0.098156,34.0,34.098156,0.0,9.098156,HTTP-FLOOD
1754600,13.0,24.14,61026,13,22,tcp,17215,-------,0,-1,210,3615150,client-13,switch2,58.0,58.0,58.015243000000005,0.0,23.121571,398037.837459,17215.0,0.034477,0.082428,58.0,58.082428,0.0,9.082428,HTTP-FLOOD
1756077,11.0,24.12,70681,11,22,tcp,48014,-------,0,-1,210,10082940,client-11,switch2,67.0,67.0,67.015243,0.0,23.175081,1112728.339383,48014.0,0.09615800000000001,0.061457000000000005,67.0,67.06145699999999,0.0,9.061457,HTTP-FLOOD
1756208,12.0,24.13,10724,22,23,tcp,25464,-------,0,-1,210,5347440,switch2,router,11.015243,11.025727999999999,11.040971,0.010485,23.148296,589448.212963,25464.0,0.050997,0.07194199999999999,11.0,11.071942,0.0,9.071942,HTTP-FLOOD
1757322,11.0,24.12,38667,23,24,tcp,53104,-------,0,-1,210,11151840,router,server1,37.035728000000006,37.046214,37.061457,0.010486,23.175081,1230689.501699,53104.0,0.106352,0.061457000000000005,37.0,37.061457,0.0,9.061457,HTTP-FLOOD
1758348,18.0,24.2,1044,22,23,tcp,61785,-------,0,-1,210,12974850,switch2,router,2.015243,2.057185,2.072428,0.041942,22.988868,1420367.2176110002,61785.0,0.12373800000000001,0.134856,2.0,2.134856,0.0,9.134856,HTTP-FLOOD
1758943,10.0,24.11,8576,23,24,tcp,21332,-------,0,-1,210,4479720,router,server1,9.030486,9.035728,9.050971,0.005242,23.201929999999997,494943.581191,21332.0,0.042722,0.050970999999999995,9.0,9.050971,0.0,9.050971,HTTP-FLOOD
1759176,6.0,24.6,67447,23,24,tcp,28393,-------,0,-1,210,5962530,router,server1,64.0567,64.082914,64.098156,0.026213999999999998,23.0816,655355.876509,28393.0,0.056863,0.098156,64.0,64.098156,0.0,9.098156,HTTP-FLOOD
1760757,9.0,24.1,6457,23,24,tcp,33965,-------,0,-1,210,7132650,router,server1,7.0724279999999995,7.11437,7.129613000000001,0.041942,23.00207,781265.317599,33965.0,0.068022,0.129613,7.0,7.129613000000001,0.0,9.129613,HTTP-FLOOD
